TG462;Grube Moos N Weerswilen
TG466;Sangen-Mülifang
TG466;Sangen-Mülifang
TG472;Lehmgrube Opfershofen
TG488;Kiesgrube Schürliwiesen
TG494;Pflanzgarten Tätsch
TG498;Güttingersrüti
TG506;Weierwies
TG506;Weierwies
TG507;Aue N Aachmündung
TG508;Stockrüti
TG509;Kiesgrube Buech
TG537;Kiesgrube Wiel
TI2;Laghetto d'Orbello
TI5;Ciossa Antognini
TI5;Ciossa Antognini
TI8;Vigna lunga-Trebbione
TI8;Vigna lunga-Trebbione
TI10;Stagno di Progero
TI10;Stagno di Progero
TI12;Malcantone
TI12;Malcantone
TI16;Isola Sgraver
TI16;Isola Sgraver
TI19;Stagno Motto della Costa
TI19;Stagno Motto della Costa
TI21;Canale Demanio
TI21;Canale Demanio
TI34;Bolla di Loderio
TI114;Cassina di Lago
TI127;Belladrum
TI127;Belladrum
TI139;Pescicoltura Golino
TI147;Lanche Al Pizzante
TI147;Lanche Al Pizzante
TI152;Bolle di Magadino
TI152;Bolle di Magadino
TI153;Barbescio-Bolletina Lunga
TI158;Piano di Arbigo
TI158;Piano di Arbigo
TI161;Bolle di Mondrigo
TI171;Stagno Paron
TI171;Stagno Paron
TI190;Stagno Figino-Cásoro
TI190;Stagno Figino-Cásoro
TI193;Cava Rivaccia
TI195;Stagno Agra
TI195;Stagno Agra
TI199;Gola di Lago
TI199;Gola di Lago
TI200;Laghetto
TI201;Lago di Lugano a Cantonetto
TI201;Lago di Lugano a Cantonetto
TI202;Cava Gere Croglio
TI209;Ressiga
TI211;Bosco Agnuzzo
TI211;Bosco Agnuzzo
TI212;Palude San Giorgio
TI212;Palude San Giorgio
TI215;Lago d'Origlio
TI223;Pozza a est di Motto
TI223;Pozza a est di Motto
TI228;Bolle di S. Martino
TI228;Bolle di S. Martino
TI232;Stagno Avra
TI233;Pozza Bosco Penz
TI234;Stagni Campagna Seseglio
TI234;Stagni Campagna Seseglio
TI236;Pozza Moreggi Pedrinate
TI238;Stagno Pra Vicc
TI238;Stagno Pra Vicc
TI239;Prato Grande
TI241;Stagno Roggio
TI243;Pra Coltello
TI243;Pra Coltello
TI250;Meandri del Laveggio e Colombera
TI250;Meandri del Laveggio e Colombera
TI252;Cava Boschi
TI258;Lanche di Iragna
TI258;Lanche di Iragna
TI263;Stagno Campi Grandi
TI263;Stagno Campi Grandi
TI284;Laghetto Pianca
TI285;Lago di Masnee
TI306;Scairolo Vecchio
TI308;Pian Gallina
TI323;Lanca Saligin
TI323;Lanca Saligin
TI333;Campi Grandi
TI334;Pozza Monzell
TI335;Cava Motto Grande
TI336;Valle della Motta
TI336;Valle della Motta
TI337;Basciocca (ovest)
TI337;Basciocca (ovest)
TI339;Stagni San Giorgio
TI343;Stagno Guana
TI345;Gole della Breggia
TI347;Pre Murin
TI347;Pre Murin
TI352;Valle della Motta/Ai Prati
TI362;Rompiga
TI373;Santa Maria
TI373;Santa Maria
TI375;Delta della Maggia
TI376;Vigna
TI376;Vigna
TI378;Torrazza-Pra Signora
TI378;Torrazza-Pra Signora
TI379;Dosso dell'Ora-Dosso Bello
TI379;Dosso dell'Ora-Dosso Bello
TI387;Canton del Marcio
TI387;Canton del Marcio
TI464;Ca del Boscat
UR59;Bi den Seelenen
UR59;Bi den Seelenen
UR76;Schlossried
UR77;Reussdelta
UR104;Alpler See
UR106;Bodenwald
UR106;Bodenwald
VD6;Grand Marais
VD6;Grand Marais
VD21;Les Grangettes
VD21;Les Grangettes
VD67;Les Mossières
VD67;Les Mossières
VD69;Borire, Corjon
VD69;Borire, Corjon
VD78;Les Monod
VD78;Les Monod
VD89;La Grève (Chabrey)
VD90;Les Grèves (Cudrefin)
VD93;Lac Coffy, Bois Ramel
VD93;Lac Coffy, Bois Ramel
VD100;Etang de Vigny
VD100;Etang de Vigny
VD101;Etang du Sépey
VD101;Etang du Sépey
VD124;Bois de Vaux
VD124;Bois de Vaux
VD133;Etang du Buron, Les Bioles
VD133;Etang du Buron, Les Bioles
VD140;Etang de la Scie
VD140;Etang de la Scie
VD142;Corcelettes
VD142;Corcelettes
VD145;La Combaz, L'Abbaye
VD145;La Combaz, L'Abbaye
VD171;Bois Pourri
VD171;Bois Pourri
VD177;Arborex
VD177;Arborex
VD213;Les Bidonnes
VD213;Les Bidonnes
VD224;Bois de Porte, Les Dailles
VD224;Bois de Porte, Les Dailles
VD225;Grand Bataillard, Marais de la Versoix
VD225;Grand Bataillard, Marais de la Versoix
VD229;Bois de Chênes, Lac Vert
VD229;Bois de Chênes, Lac Vert
VD232;Ballastière
VD232;Ballastière
VD244;Bois de Ban
VD244;Bois de Ban
VD251;Bioute, Etang d'Arnex
VD251;Bioute, Etang d'Arnex
VD253;Entremur
VD253;Entremur
VD265;Pré Bernard, Creux-de-Terre
VD265;Pré Bernard, Creux-de-Terre
VD274;Vy des Buissons, Creux du Lavoir
VD274;Vy des Buissons, Creux du Lavoir
VD275;Planches de Sergey, Chassagne
VD275;Planches de Sergey, Chassagne
VD286;Les Mosses de la Rogivue
VD286;Les Mosses de la Rogivue
VD290;Les Grèves (Chevroux)
VD292;Prés de Rosex
VD292;Prés de Rosex
VD299;Vernez-de-Chaux, La Coula
VD299;Vernez-de-Chaux, La Coula
VD300;Ancienne Broye
VD300;Ancienne Broye
VD357;Bendes
VD357;Bendes
VD362;Les Echelettes, La Léchère
VD362;Les Echelettes, La Léchère
VD366;Champ Pittet, Châble Perron
VD374;Les Vernes
VD374;Les Vernes
VD375;Les Grèves (Yvonand)
VD377;Le Moulin
VD377;Le Moulin
VD379;Le Gottau
VD379;Le Gottau
VD381;Le Vursis
VD381;Le Vursis
VD463;Canal de la Tuilière
VD463;Canal de la Tuilière
VS26;Pfyn West
VS26;Pfyn West
VS28;Pfyn Ost, Rosensee
VS50;Canal de Ceinture
VS50;Canal de Ceinture
VS66;Poutafontana
VS75;Le Rosel
VS75;Le Rosel
VS120;Châtelet
VS120;Châtelet
VS121;Grand-Blettay
VS121;Grand-Blettay
VS136;Lac de Tanay
VS136;Lac de Tanay
VS142;Montagne de l'Au
VS142;Montagne de l'Au
VS269;Lac de Mont d'Orge
VS269;Lac de Mont d'Orge
VS349;Bonigersee
VS349;Bonigersee
VS417;Bettmeralp
VS417;Bettmeralp
VS427;Chiebodenstafel
VS427;Chiebodenstafel
VS432;Lüsga
VS432;Lüsga
VS476;Le Malévoz
VS476;Le Malévoz
VS477;Fontaine de la Combe
VS477;Fontaine de la Combe
ZG12;Rüss-Spitz
ZG12;Rüss-Spitz
ZG43;Binzmüli
ZG43;Binzmüli
ZG46;Steinhauser Weiher
ZG46;Steinhauser Weiher
ZH1;Eselacherried
ZH1;Eselacherried
ZH2;Ried beim Scheibenstand
ZH2;Ried beim Scheibenstand
ZH11;Mülliweiher, Weiher am Rossweg
ZH11;Mülliweiher, Weiher am Rossweg
ZH16;Türlersee NW-Ufer
ZH33;Kiesgrube Büelhüsli
ZH33;Kiesgrube Büelhüsli
ZH34;Hätteliweiher Oberholz
ZH34;Hätteliweiher Oberholz
ZH38;Erlenhofweiher
ZH38;Erlenhofweiher
ZH47;Bachenbülacher Allmend/Waffenplatz
ZH47;Bachenbülacher Allmend/Waffenplatz
ZH53;Mülichrammweiher
ZH53;Mülichrammweiher
ZH71;Feuerweiher am Homberg
ZH71;Feuerweiher am Homberg
ZH72;Kiesgrube SW Runsberg
ZH72;Kiesgrube SW Runsberg
ZH76;Gruben Hard und Gubel
ZH76;Gruben Hard und Gubel
ZH101;Kiesgrube Egghau
ZH101;Kiesgrube Egghau
ZH110;Weiher und Grube bei Ribacher
ZH110;Weiher und Grube bei Ribacher
ZH144;Waldweiher im Oberholz/Iffertsmoos
ZH144;Waldweiher im Oberholz/Iffertsmoos
ZH148;Gurisee
ZH148;Gurisee
ZH162;Längerenweiher
ZH162;Längerenweiher
ZH201;Kiesgrube Garwid
ZH201;Kiesgrube Garwid
ZH264;Hungerseeli
ZH264;Hungerseeli
ZH284;Altwässer Thurspitz
ZH284;Altwässer Thurspitz
ZH289;Kiesgrube Buchbrunnen
ZH289;Kiesgrube Buchbrunnen
ZH294;Präuselen
ZH294;Präuselen
ZH295;Kiesgruben Ebnet
ZH295;Kiesgruben Ebnet
ZH310;Seewadel
ZH310;Seewadel
ZH322;Isert Weiher
ZH322;Isert Weiher
ZH342;Kiesgrube Eggholz
ZH342;Kiesgrube Eggholz
ZH352;Kiesgrube Ebertswil
ZH352;Kiesgrube Ebertswil
ZH358;Weiher Fromoos (Gerhauweiher)
ZH358;Weiher Fromoos (Gerhauweiher)
ZH367;Mittelfeld-Kiesgrube
ZH367;Mittelfeld-Kiesgrube
ZH403;Kiesgrube Hasel
ZH403;Kiesgrube Hasel
ZH444;Örmis
ZH444;Örmis
ZH450;Ried Schlimberg/Vogelholz
ZH450;Ried Schlimberg/Vogelholz
ZH458;Laichgebiet Bogen-Mesikon-Brand
ZH458;Laichgebiet Bogen-Mesikon-Brand
ZH468;Ried südl. Uerzlikon
ZH468;Ried südl. Uerzlikon
ZH469;Alter Torfstich im Hagenholz
ZH469;Alter Torfstich im Hagenholz
ZH476;Räubrichseen
ZH476;Räubrichseen
ZH485;Mördersee und Pfaffensee
ZH485;Mördersee und Pfaffensee
ZH487;Enteler-Weiher
ZH487;Enteler-Weiher
ZH496;Waldried Homberg
ZH496;Waldried Homberg
ZH502;Eigental, Pantliried
ZH502;Eigental, Pantliried
ZH506;Lehmgrube beim Gwerfihölzli
ZH506;Lehmgrube beim Gwerfihölzli
ZH533;Seewadelgrab
ZH533;Seewadelgrab
ZH548;Elliker Auen
ZH548;Elliker Auen
ZH555;Grischei
ZH555;Grischei
ZH558;Kiesgrube Hinterfeld
ZH560;Biotop Süessplätz
ZH560;Biotop Süessplätz
ZH577;Schützenweiher
ZH577;Schützenweiher
ZH603;Biotop bei NOK Breite
ZH603;Biotop bei NOK Breite
ZH616;Glattaltlaufgebiet Schlosswinkel-Peterli-Solachten
ZH616;Glattaltlaufgebiet Schlosswinkel-Peterli-Solachten
ZH628;Kiesgrube Härdli
ZH629;Raffoltersee
ZH629;Raffoltersee
ZH638;Laichgebiet Lorzespitz
ZH638;Laichgebiet Lorzespitz
ZH641;Leiloch-Weiher
ZH680;Ried Gmeimatt
ZH680;Ried Gmeimatt
ZH682;Kiesgrube Mülibach
ZH682;Kiesgrube Mülibach
ZH694;Weiher bei Hermatswil
ZH694;Weiher bei Hermatswil
ZH714;Chatzensee, Chräenriet
ZH714;Chatzensee, Chräenriet
ZH726;Kiesgrube Rhinauer Feld und Oberboden
ZH732;Kiesgrube Ebnet
ZH732;Kiesgrube Ebnet
ZH752;Russiker Ried
ZH752;Russiker Ried
ZH833;Weiher Gütighausen
ZH833;Weiher Gütighausen
ZH849;Truttiker Ried
ZH849;Truttiker Ried
ZH860;Seewädeli
ZH860;Seewädeli
ZH868;Torfstiche im Seewadel
ZH868;Torfstiche im Seewadel
ZH870;Werriker-/Glattenried
ZH870;Werriker-/Glattenried
ZH872;Hoperenried
ZH872;Hoperenried
ZH877;Grube Seefeld und Stopperweiher
ZH877;Grube Seefeld und Stopperweiher
ZH881;Grabenriet
ZH881;Grabenriet
ZH887;Kiesgrube Im Türli
ZH887;Kiesgrube Im Türli
ZH896;Chrutzelried, Heidenried
ZH896;Chrutzelried, Heidenried
ZH899;Kiesgrube Kindhausen (Blutzwies)
ZH899;Kiesgrube Kindhausen (Blutzwies)
ZH944;Wollwisli
ZH944;Wollwisli
ZH946;Weiher Lochrüti
ZH946;Weiher Lochrüti
ZH953;Kiesgrube Rüteren
ZH953;Kiesgrube Rüteren
ZH973;Robenhauserried
ZH975;Ambitzgi-/Bönlerried
ZH975;Ambitzgi-/Bönlerried
ZH995;Kiesgrube Rosengarten
ZH1004;Totentäli
ZH1004;Totentäli
ZH1013;Weiher Häsental
ZH1013;Weiher Häsental
ZH1015;Weiertal
ZH1015;Weiertal
ZH1017;Lehmgrube Dättnau
ZH1037;Hänsiried
ZH1037;Hänsiried
ZH1205;Weiher Stigenhof
ZH1205;Weiher Stigenhof
ZH1210;Kiesgrube Goldbach
ZH1210;Kiesgrube Goldbach
ZH1211;Sandlochgrube Chomberg
ZH1211;Sandlochgrube Chomberg
ZH1212;Amphibienbiotope Allmend III
ZH1212;Amphibienbiotope Allmend III
ZH1213;Tüfi-Weiher
ZH1213;Tüfi-Weiher
ZH1214;Linggisee
ZH1214;Linggisee
ZH1252;Alte Oelerdeponie/Munimatt
ZH1252;Alte Oelerdeponie/Munimatt
ZH1285;Weiher N Lorzespitz
ZH1285;Weiher N Lorzespitz
ZH1286;Bruni
ZH1286;Bruni
